Time_(s),Current_(A),Current_Std_Dev_(A),Control_Temperature_(K),Sample_Temperature_(K),Conductivity_(S/cm),Delta_T
3737.911,0.000100718,,410,410,0.0010071799999999,0.5587931034491389
2402.033,9.95e-05,,410,410,0.000995,0.6637931034482761
3437.373,0.000100425,,410,410,0.00100425,0.5840517241379319
2912.622,0.000100041,,410,410,0.00100041,0.6171551724137937
8368.131,0.000102788,,410,410,0.00102788,0.3803448275862081
1152.004,9.73e-05,,410,410,0.0009729999999999,0.8534482758629309
9454.287,0.000102942,,410,410,0.00102942,0.36706896551724105
6833.173,0.000102329,,410,410,0.00102329,0.4199137931034482
8732.583,0.000102911,,410,410,0.00102911,0.36974137931034545
3672.525,0.000100629,,410,410,0.00100629,0.56646551724138
2143.186,9.92e-05,,410,410,0.000992,0.689655172413793
4756.755,0.000101186,,410,410,0.00101186,0.5184482758620688
9750.185,0.00010307,,410,410,0.0010307,0.3560344827586205
3140.357,0.000100167,,410,410,0.00100167,0.6062931034482755
6996.807,0.000102359,,410,410,0.00102359,0.4173275862068968
5218.589,0.000101575,,410,410,0.00101575,0.48491379310344906
4429.675,0.000101091,,410,410,0.00101091,0.5266379310344825
2289.018,9.93e-05,,410,410,0.000993,0.6810344827586213
7569.041,0.000102558,,410,410,0.00102558,0.40017241379310464
5005.849,0.000101347,,410,410,0.00101347,0.5045689655172414
8749.062,0.000102897,,410,410,0.00102897,0.3709482758620699
2354.072,9.94e-05,,410,410,0.000994,0.6724137931034478
3590.123,0.000100615,,410,410,0.00100615,0.5676724137931044
2223.703,9.92e-05,,410,410,0.000992,0.689655172413793
4740.536,0.000101165,,410,410,0.00101165,0.5202586206896554
4643.5,0.000101145,,410,410,0.00101145,0.5219827586206909
2108.808,9.91e-05,,410,410,0.000991,0.6982758620689666
9338.808,0.000102871,,410,410,0.00102871,0.3731896551724145
2027.519,9.89e-05,,410,410,0.000989,0.7155172413793099
7504.415,0.000102538,,410,410,0.00102538,0.40189655172413824
8864.728,0.000102891,,410,410,0.00102891,0.37146551724137905
9816.2,0.000103082,,410,410,0.00103082,0.3550000000000003
9011.75,0.000102897,,410,410,0.00102897,0.3709482758620699
1539.948,9.8e-05,,410,410,0.00098,0.7931034482758627
9620.094,0.000103006,,410,410,0.00103006,0.3615517241379317
3288.534,0.000100301,,410,410,0.00100301,0.5947413793103458
1006.562,9.72e-05,,410,410,0.000972,0.8620689655172418
1184.034,9.74e-05,,410,410,0.0009739999999999,0.8448275862077592
9322.344,0.000102853,,410,410,0.00102853,0.3747413793103457
1360.79,9.77e-05,,410,410,0.000977,0.8189655172413796
7028.858,0.000102373,,410,410,0.00102373,0.4161206896551724
5284.05,0.000101678,,410,410,0.00101678,0.47603448275862187
2451.071,9.96e-05,,410,410,0.000996,0.6551724137931044
5768.009,0.000101904,,410,410,0.00101904,0.45655172413793205
3157.478,0.0001002,,410,410,0.0010019999999999,0.6034482758629305
4789.865,0.000101234,,410,410,0.00101234,0.5143103448275863
4200.295,0.000101017,,410,410,0.00101017,0.5330172413793115
4839.072,0.000101244,,410,410,0.0010124399999999,0.5134482758629322
7471.436,0.00010253,,410,410,0.0010253,0.40258620689655167
1296.457,9.76e-05,,410,410,0.000976,0.8275862068965522
9832.689,0.000103082,,410,410,0.00103082,0.3550000000000003
3502.441,0.000100499,,410,410,0.00100499,0.577672413793103
1248.05,9.75e-05,,410,410,0.000975,0.8362068965517249
6453.865,0.000102164,,410,410,0.00102164,0.4341379310344823
1636.124,9.82e-05,,410,410,0.000982,0.7758620689655173
1882.429,9.87e-05,,410,410,0.000987,0.7327586206896552
5966.283,0.000102022,,410,410,0.0010202199999999,0.44637931034568906
1750.154,9.84e-05,,410,410,0.000984,0.7586206896551722
2516.108,9.96e-05,,410,410,0.000996,0.6551724137931044
8635.167,0.000102903,,410,410,0.00102903,0.3704310344827589
6278.313,0.000102136,,410,410,0.00102136,0.4365517241379312
5464.857,0.000101847,,410,410,0.00101847,0.4614655172413792
9240.75,0.000102906,,410,410,0.00102906,0.3701724137931034
9996.607,0.000103097,,410,410,0.00103097,0.35370689655172466
7617.192,0.000102561,,410,410,0.00102561,0.39991379310344916
5350.302,0.000101706,,410,410,0.00101706,0.473620689655173
6964.478,0.000102361,,410,410,0.00102361,0.4171551724137925
6471.964,0.000102171,,410,410,0.00102171,0.43353448275862194
9273.851,0.000102861,,410,410,0.00102861,0.37405172413793225
4347.698,0.000101016,,410,410,0.00101016,0.5331034482758626
4462.351,0.000101065,,410,410,0.0010106499999999,0.5288793103456907
9354.446,0.000102898,,410,410,0.00102898,0.3708620689655168
3535.272,0.000100503,,410,410,0.00100503,0.5773275862068963
9947.459,0.000103096,,410,410,0.00103096,0.35379310344827586
3901.986,0.000100898,,410,410,0.00100898,0.5432758620689655
7487.668,0.000102528,,410,410,0.00102528,0.402758620689656
2126.139,9.91e-05,,410,410,0.000991,0.6982758620689666
5900.867,0.000101979,,410,410,0.00101979,0.4500862068965519
3239.246,0.000100246,,410,410,0.00100246,0.5994827586206904
9094.622,0.000102896,,410,410,0.00102896,0.3710344827586211
3885.038,0.000100851,,410,410,0.00100851,0.5473275862068968
3027.102,0.000100095,,410,410,0.00100095,0.6125000000000002
7406.272,0.000102491,,410,410,0.00102491,0.40594827586206955
4577.711,0.000101073,,410,410,0.00101073,0.5281896551724137
7060.951,0.000102374,,410,410,0.00102374,0.41603448275862115
7240.981,0.000102466,,410,410,0.00102466,0.4081034482758629
7076.997,0.000102382,,410,410,0.00102382,0.4153448275862077
9882.009,0.000103082,,410,410,0.00103082,0.3550000000000003
9142.619,0.000102905,,410,410,0.00102905,0.3702586206896546
7257.877,0.000102479,,410,410,0.00102479,0.40698275862068967
4692.05,0.000101165,,410,410,0.00101165,0.5202586206896554
5949.74,0.00010193,,410,410,0.0010193,0.4543103448275874
5614.633,0.000101846,,410,410,0.00101846,0.4615517241379323
8400.476,0.000102809,,410,410,0.00102809,0.37853448275862145
8270.107,0.000102763,,410,410,0.00102763,0.3824999999999996
1312.484,9.76e-05,,410,410,0.000976,0.8275862068965522
8042.536,0.000102664,,410,410,0.00102664,0.39103448275862007
1914.768,9.87e-05,,410,410,0.000987,0.7327586206896552
6609.967,0.000102199,,410,410,0.00102199,0.43112068965517303
5999.152,0.000102022,,410,410,0.0010202199999999,0.44637931034568906
7190.799,0.000102447,,410,410,0.00102447,0.4097413793103453
6443.675,0.000102159,,410,410,0.00102159,0.43456896551724206
5186.387,0.000101589,,410,410,0.00101589,0.4837068965517246
9421.552,0.000102947,,410,410,0.00102947,0.3666379310344831
4032.179,0.000100984,,410,410,0.00100984,0.5358620689655182
1410.629,9.78e-05,,410,410,0.000978,0.8103448275862078
8058.601,0.00010266,,410,410,0.0010266,0.3913793103448287
1684.629,9.83e-05,,410,410,0.000983,0.7672413793103458
6866.266,0.000102358,,410,410,0.00102358,0.41741379310344806
3983.163,0.000100946,,410,410,0.00100946,0.539137931034483
3852.25,0.000100807,,410,410,0.00100807,0.5511206896551726
4265.469,0.000101066,,410,410,0.00101066,0.5287931034482759
6196.333,0.000102114,,410,410,0.00102114,0.4384482758620691
3518.741,0.000100494,,410,410,0.00100494,0.5781034482758628
3059.788,0.000100121,,410,410,0.00100121,0.6102586206896555
6914.6,0.000102352,,410,410,0.00102352,0.41793103448275903
9799.989,0.000103091,,410,410,0.00103091,0.3542241379310357
1507.457,9.79e-05,,410,410,0.0009789999999999,0.8017241379318961
2845.157,0.000100012,,410,410,0.00100012,0.6196551724137938
9502.62,0.000102949,,410,410,0.00102949,0.3664655172413788
3836.006,0.00010081,,410,410,0.0010081,0.550862068965517
9718.042,0.000103057,,410,410,0.00103057,0.3571551724137937
9603.35,0.000103015,,410,410,0.00103015,0.36077586206896517
1930.79,9.87e-05,,410,410,0.000987,0.7327586206896552
5071.559,0.000101347,,410,410,0.00101347,0.5045689655172414
1394.366,9.77e-05,,410,410,0.000977,0.8189655172413796
1280.303,9.75e-05,,410,410,0.000975,0.8362068965517249
6849.741,0.000102341,,410,410,0.00102341,0.418879310344828
2076.537,9.9e-05,,410,410,0.00099,0.7068965517241382
7125.725,0.000102419,,410,410,0.00102419,0.4121551724137942
5498.136,0.000101811,,410,410,0.00101811,0.4645689655172415
9060.782,0.000102846,,410,410,0.00102846,0.3753448275862079
5087.927,0.000101479,,410,410,0.00101479,0.49318965517241403
2532.838,9.96e-05,,410,410,0.000996,0.6551724137931044
3950.606,0.000100951,,410,410,0.00100951,0.5387068965517251
6098.811,0.00010202,,410,410,0.0010202,0.4465517241379316
8205.399,0.000102726,,410,410,0.00102726,0.38568965517241505
1376.961,9.77e-05,,410,410,0.000977,0.8189655172413796
5515.031,0.00010182,,410,410,0.0010182,0.46379310344827684
5884.834,0.000101971,,410,410,0.00101971,0.4507758620689653
7633.484,0.000102562,,410,410,0.00102562,0.39982758620689607
1087.678,9.72e-05,,410,410,0.000972,0.8620689655172418
2895.38,0.00010002,,410,410,0.0010002,0.6189655172413804
1733.582,9.84e-05,,410,410,0.000984,0.7586206896551722
7306.779,0.000102489,,410,410,0.00102489,0.40612068965517195
6931.248,0.000102373,,410,410,0.00102373,0.4161206896551724
1264.497,9.75e-05,,410,410,0.000975,0.8362068965517249
40384.52,0.000106394,,410,410,0.00106394,0.06948275862069013
21310.43,0.000105296,,410,410,0.00105296,0.16413793103448376
40368.43,0.000106348,,410,410,0.00106348,0.07344827586207019
27982.27,0.000106057,,410,410,0.00106057,0.0985344827586206
92036.64,0.000106738,,410,410,0.00106738,0.03982758620689743
69525.65,0.000107197,,410,410,0.00107197,0.0002586206896555058
17197.72,0.000104136,,410,410,0.0010413599999999,0.26413793103534605
93428.79,0.000106791,,410,410,0.00106791,0.03525862068965514
81434.33,0.000105796,,410,410,0.00105796,0.12103448275862158
29587.19,0.000106211,,410,410,0.00106211,0.08525862068965542
29799.97,0.000106266,,410,410,0.00106266,0.08051724137931071
86622.55,0.000106128,,410,410,0.00106128,0.09241379310344902
91642.79,0.000106636,,410,410,0.00106636,0.04862068965517341
30177.97,0.000106295,,410,410,0.00106295,0.07801724137931061
59015.56,0.00010664,,410,410,0.0010664,0.04827586206896669
85836.1,0.000105976,,410,410,0.00105976,0.10551724137930991
10143.65,0.000103101,,410,410,0.00103101,0.3533620689655179
65283.76,0.000106988,,410,410,0.00106988,0.0182758620689654
29978.99,0.000106289,,410,410,0.00106289,0.07853448275862161
78329.96,0.000106262,,410,410,0.00106262,0.08086206896551743
17719.45,0.000104338,,410,410,0.00104338,0.2467241379310348
65826.76,0.00010696,,410,410,0.0010696,0.020689655172414296
62892.48,0.000106995,,410,410,0.00106995,0.01767241379310318
80711.76,0.000106047,,410,410,0.00106047,0.09939655172413833
59622.39,0.000106707,,410,410,0.0010670699999999,0.04250000000086171
34846.59,0.000107118,,410,410,0.00107118,0.007068965517242392
27484.88,0.000106064,,410,410,0.00106064,0.09793103448275839
32060.8,0.000106991,,410,410,0.00106991,0.018017241379309896
10553.94,0.000103139,,410,410,0.00103139,0.3500862068965513
58132.86,0.000106627,,410,410,0.00106627,0.04939655172413806
61389.26,0.000106894,,410,410,0.00106894,0.026379310344827947
41941.01,0.000106244,,410,410,0.00106244,0.0824137931034486
48760.2,0.000106431,,410,410,0.00106431,0.06629310344827659
67854.84,0.000107158,,410,410,0.00107158,0.003620689655173343
16920.33,0.000104028,,410,410,0.00104028,0.27344827586206943
65777.95,0.000107018,,410,410,0.00107018,0.01568965517241408
40580.29,0.000106395,,410,410,0.00106395,0.06939655172413892
53164.09,0.000106534,,410,410,0.00106534,0.05741379310344939
13761.82,0.000103627,,410,410,0.00103627,0.30801724137931114
44608.64,0.000106097,,410,410,0.00106097,0.09508620689655156
67561.67,0.000107136,,410,410,0.00107136,0.0055172413793112265
88861.46,0.000106483,,410,410,0.00106483,0.061810344827587384
18042.13,0.000104494,,410,410,0.00104494,0.2332758620689653
97865.55,0.000106948,,410,410,0.00106948,0.02172413793103445
78788.35,0.000106261,,410,410,0.00106261,0.08094827586206864
67615.81,0.000107123,,410,410,0.00107123,0.006637931034482593
23989.01,0.000105697,,410,410,0.00105697,0.12956896551724206
12736.88,0.000103597,,410,410,0.00103597,0.31060344827586245
53523.44,0.000106616,,410,410,0.00106616,0.050344827586207
97552.9,0.000106903,,410,410,0.00106903,0.0256034482758633
11297.77,0.00010332,,410,410,0.0010332,0.3344827586206903
14861.99,0.000103992,,410,410,0.00103992,0.2765517241379318
35106.21,0.000107124,,410,410,0.00107124,0.006551724137931381
61093.58,0.000106803,,410,410,0.00106803,0.03422413793103499
22005.32,0.000105373,,410,410,0.00105373,0.15750000000000117
72802.12,0.000106979,,410,410,0.00106979,0.01905172413793192
28015.47,0.000106061,,410,410,0.00106061,0.09818965517241389
83464.51,0.000105617,,410,410,0.00105617,0.13646551724138015
74994.07,0.000106962,,410,410,0.0010696199999999,0.020517241380173624
12753.5,0.000103593,,410,410,0.00103593,0.3109482758620692
65135.27,0.000107019,,410,410,0.00107019,0.015603448275862868
73258.6,0.000107023,,410,410,0.00107023,0.01525862068965615
29554.49,0.000106249,,410,410,0.00106249,0.08198275862069067
14844.67,0.00010397,,410,410,0.0010397,0.27844827586206966
79098.37,0.000106274,,410,410,0.00106274,0.07982758620689728
36075.7,0.000107051,,410,410,0.00107051,0.012844827586207256
54976.48,0.00010672,,410,410,0.0010672,0.04137931034482859
98586.18,0.000107003,,410,410,0.00107003,0.01698275862068974
56545.15,0.000106702,,410,410,0.00106702,0.042931034482759756
23696.89,0.000105653,,410,410,0.00105653,0.1333620689655178
36420.02,0.000106979,,410,410,0.00106979,0.01905172413793192
97160.19,0.000106972,,410,410,0.00106972,0.019655172413794143
82700.6,0.000105624,,410,410,0.00105624,0.13586206896551792
30930.92,0.000106886,,410,410,0.00106886,0.027068965517241382
17426.53,0.000104215,,410,410,0.00104215,0.25732758620689744
97470.75,0.000106928,,410,410,0.00106928,0.02344827586206991
22201.09,0.000105405,,410,410,0.00105405,0.15474137931034554
60260.68,0.000106614,,410,410,0.00106614,0.050517241379311295
23859.4,0.000105682,,410,410,0.00105682,0.13086206896551772
86800.43,0.000106202,,410,410,0.0010620199999999,0.0860344827594837
79442.01,0.000106225,,410,410,0.0010622499999999,0.08405172413879272
97652.65,0.000106938,,410,410,0.00106938,0.02258620689655218
88664.03,0.000106447,,410,410,0.00106447,0.06491379310344784
63331.5,0.000106965,,410,410,0.00106965,0.020258620689656365
34487.57,0.000107114,,410,410,0.00107114,0.0074137931034491105
63136.09,0.000107024,,410,410,0.00107024,0.015172413793103069
83058.74,0.000105576,,410,410,0.00105576,0.1400000000000004
82474.32,0.000105719,,410,410,0.00105719,0.12767241379310418
68116.18,0.0001072,,410,410,0.001072,-0.0
67348.96,0.000106993,,410,410,0.00106993,0.017844827586207472
65564.12,0.000107026,,410,410,0.00107026,0.015000000000000645
95557.06,0.000106897,,410,410,0.00106897,0.02612068965517244
79049.22,0.00010627,,410,410,0.0010627,0.080172413793104
93543.32,0.000106797,,410,410,0.00106797,0.034741379310346
10258.9,0.000103064,,410,410,0.00103064,0.35655172413793146
87995.69,0.000106249,,410,410,0.00106249,0.08198275862069067
44956.67,0.000105924,,410,410,0.00105924,0.11000000000000099
55288.78,0.000106704,,410,410,0.00106704,0.04275862068965546
66663.33,0.000107091,,410,410,0.00107091,0.009396551724138206
32389.18,0.000107012,,410,410,0.00107012,0.01620689655172509
55238.95,0.000106685,,410,410,0.00106685,0.04439655172413784
72225.94,0.000106884,,410,410,0.00106884,0.027241379310345676
83351.07,0.000105632,,410,410,0.00105632,0.1351724137931045
31800.22,0.000106923,,410,410,0.00106923,0.02387931034482784
90745.78,0.000106648,,410,410,0.00106648,0.04758620689655139
37095.09,0.000106818,,410,410,0.00106818,0.03293103448275933
35798.71,0.000107094,,410,410,0.00107094,0.0091379310344827
80010.06,0.000106201,,410,410,0.00106201,0.08612068965517315
11379.15,0.000103416,,410,410,0.00103416,0.32620689655172536
92823.43,0.000106719,,410,410,0.00106719,0.041465517241379805
22508.61,0.00010549,,410,410,0.0010549,0.14741379310344951
39033.12,0.000106491,,410,410,0.0010649099999999,0.0611206896560357
91626.92,0.000106649,,410,410,0.00106649,0.047500000000000174
17670.17,0.000104316,,410,410,0.00104316,0.24862068965517267
19793.29,0.000105008,,410,410,0.00105008,0.18896551724138053
44051.08,0.000106135,,410,410,0.00106135,0.0918103448275868
40663.34,0.00010637,,410,410,0.0010636999999999,0.07155172413879406
61636.26,0.000106914,,410,410,0.00106914,0.024655172413792486
60716.2,0.000106726,,410,410,0.00106726,0.04086206896551758
54600.29,0.000106651,,410,410,0.00106651,0.04732758620689775
80843.13,0.000106028,,410,410,0.00106028,0.10103448275862072
98078.25,0.000106928,,410,410,0.00106928,0.02344827586206991
94951.87,0.000106905,,410,410,0.00106905,0.025431034482759005
33765.58,0.000107083,,410,410,0.00107083,0.010086206896551642
75582.44,0.000106841,,410,410,0.00106841,0.030948275862068362
71930.62,0.000106897,,410,410,0.00106897,0.02612068965517244
83729.85,0.000105588,,410,410,0.00105588,0.13896551724138026
37774.4,0.000106718,,410,410,0.00106718,0.04155172413793102
79960.55,0.000106214,,410,410,0.00106214,0.08499999999999991
15670.84,0.000104099,,410,410,0.0010409899999999,0.2673275862077596
37531.22,0.000106683,,410,410,0.00106683,0.04456896551724213
52477.39,0.000106655,,410,410,0.00106655,0.04698275862068916
63872.97,0.000106898,,410,410,0.00106898,0.02603448275862123
80337.85,0.000106058,,410,410,0.00106058,0.09844827586206939
66749.28,0.00010708,,410,410,0.0010708,0.010344827586207148
64824.3,0.000106948,,410,410,0.00106948,0.02172413793103445
16985.78,0.000104059,,410,410,0.00104059,0.27077586206896503
42759.67,0.000106189,,410,410,0.00106189,0.08715517241379331
47663.3,0.000106442,,410,410,0.00106442,0.06534482758620765
15752.13,0.000104068,,410,410,0.00104068,0.2700000000000004
52115.77,0.00010659,,410,410,0.0010658999999999,0.052586206897413355
52838.76,0.000106586,,410,410,0.00106586,0.05293103448275832
40221.96,0.000106397,,410,410,0.00106397,0.06922413793103463
39244.31,0.000106511,,410,410,0.00106511,0.059396551724138484
74110.5,0.000107128,,410,410,0.00107128,0.006206896551724662
73604.25,0.000107107,,410,410,0.00107107,0.008017241379311334
15156.62,0.000104016,,410,410,0.00104016,0.2744827586206896
45217.04,0.000105952,,410,410,0.00105952,0.1075862068965521
84406.84,0.000105624,,410,410,0.00105624,0.13586206896551792
26265.1,0.000106006,,410,410,0.00106006,0.1029310344827586
72867.06,0.000107015,,410,410,0.00107015,0.015948275862069587
12164.59,0.00010344,,410,410,0.0010344,0.3241379310344832
75190.1,0.000106959,,410,410,0.00106959,0.02077586206896551
50294.02,0.000106473,,410,410,0.0010647299999999,0.062672413793965
58083.15,0.000106651,,410,410,0.00106651,0.04732758620689775
83139.39,0.000105563,,410,410,0.00105563,0.14112068965517366
42219.62,0.000106215,,410,410,0.00106215,0.08491379310344871
83910.28,0.000105522,,410,410,0.00105522,0.14465517241379391
58313.26,0.000106662,,410,410,0.00106662,0.046379310344828804
50831.83,0.000106476,,410,410,0.00106476,0.06241379310344774
92200.82,0.000106761,,410,410,0.00106761,0.03784482758620646
29750.19,0.000106225,,410,410,0.0010622499999999,0.08405172413879272
44676.1,0.000106048,,410,410,0.00106048,0.09931034482758712
57773.45,0.000106648,,410,410,0.00106648,0.04758620689655139
80777.37,0.000106058,,410,410,0.00106058,0.09844827586206939
75974.7,0.000106767,,410,410,0.00106767,0.03732758620689732
48873.44,0.000106478,,410,410,0.00106478,0.06224137931034531
98193.41,0.000107,,410,410,0.00107,0.017241379310345247
53228.73,0.00010657,,410,410,0.0010657,0.05431034482758706
48287.83,0.000106491,,410,410,0.0010649099999999,0.0611206896560357
22217.08,0.000105442,,410,410,0.00105442,0.151551724137932
16855.08,0.000104019,,410,410,0.0010401899999999,0.2742241379318977
29326.93,0.000106257,,410,410,0.0010625699999999,0.08129310344913898
55090.26,0.000106663,,410,410,0.00106663,0.046293103448275724
86476.6,0.000106069,,410,410,0.00106069,0.09750000000000045
24361.08,0.00010572,,410,410,0.0010572,0.12758620689655295
39946.33,0.000106359,,410,410,0.00106359,0.07249999999999938
63283.28,0.000106976,,410,410,0.00106976,0.019310344827587422
36712.76,0.00010692,,410,410,0.0010692,0.024137931034483345
39130.15,0.000106524,,410,410,0.00106524,0.05827586206896525
57282.58,0.000106593,,410,410,0.00106593,0.05232758620689609
44840.2,0.000106041,,410,410,0.00106041,0.09991379310344935
97046.33,0.000106941,,410,410,0.00106941,0.022327586206896673
96124.04,0.000106886,,410,410,0.00106886,0.027068965517241382
98651.59,0.000106996,,410,410,0.00106996,0.017586206896551965
